HashCommit, Date, Project Name, Package Name, Type Name, Method Name, LOC, CC, PC
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,enclosingClassName,4,2,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,topLevelClassName,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,reflectionName,15,4,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,nestedClass,7,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,simpleNames,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,peerClass,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,simpleName,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,get,17,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,bestGuess,15,3,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,get,7,1,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,get,11,2,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,isClassOrInterface,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,getPackage,6,2,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,compareTo,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ClassName,emit,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,CodeBlock,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,isEmpty,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,equals,6,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,hashCode,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,toString,10,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,of,3,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,builder,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,toBuilder,6,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,Builder,2,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,addNamed,33,6,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,add,58,11,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,isNoArgPlaceholder,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,addArgument,18,5,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,argToName,8,6,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,argToLiteral,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,argToString,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,argToType,7,5,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,beginControlFlow,5,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,nextControlFlow,6,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,endControlFlow,5,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,endControlFlow,5,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,addStatement,6,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,add,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,indent,4,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,unindent,4,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlock,build,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,Builder,2,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addNamed,33,6,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,add,58,11,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,isNoArgPlaceholder,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addArgument,18,5,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,argToName,8,6,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,argToLiteral,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,argToString,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,argToType,7,5,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,beginControlFlow,5,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,nextControlFlow,6,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,endControlFlow,5,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,endControlFlow,5,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addStatement,6,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,add,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,indent,4,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,unindent,4,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,build,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,CodeWriter,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,CodeWriter,3,1,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,CodeWriter,10,2,4
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,importedTypes,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,indent,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,indent,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,unindent,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,unindent,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,pushPackage,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,popPackage,5,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,pushType,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,popType,4,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitComment,11,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitJavadoc,12,2,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitAnnotations,6,2,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitModifiers,8,4,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitModifiers,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitTypeVariables,16,5,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emit,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emit,3,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emit,75,20,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitWrappingSpace,4,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,extractMemberName,9,3,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitStaticImportMember,13,4,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitLiteral,17,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,lookupName,22,6,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,importableType,11,3,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,resolve,16,6,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,stackClassName,7,2,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitAndIndent,33,10,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,emitIndentation,5,2,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeWriter,suggestedImports,5,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,FieldSpec,8,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,hasModifier,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,emit,11,2,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,equals,6,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,hashCode,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,toString,11,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,builder,5,1,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,builder,3,1,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,toBuilder,8,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,Builder,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addJavadoc,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addJavadoc,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addAnnotations,7,2,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addAnnotation,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addAnnotation,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addAnnotation,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,addModifiers,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,initializer,3,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,initializer,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FieldSpec,build,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,Builder,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addJavadoc,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addJavadoc,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addAnnotations,7,2,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addAnnotation,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addAnnotation,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addAnnotation,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addModifiers,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,initializer,3,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,initializer,5,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,build,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,append,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,append,3,1,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,append,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,JavaFile,8,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,writeTo,7,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,writeTo,14,3,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,writeTo,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,writeTo,16,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,emit,27,8,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,equals,6,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,hashCode,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,toString,10,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,toJavaFileObject,16,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,getCharContent,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,openInputStream,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,getLastModified,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,builder,5,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,toBuilder,7,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,Builder,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,addFileComment,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,addStaticImport,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,addStaticImport,3,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,addStaticImport,10,2,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,skipJavaLangImports,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,indent,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFile,build,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,Builder,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addFileComment,4,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addStaticImport,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addStaticImport,3,1,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,addStaticImport,10,2,2
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,skipJavaLangImports,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,indent,4,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Builder,build,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,LineWrapper,LineWrapper,6,1,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,LineWrapper,append,16,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,LineWrapper,wrappingSpace,6,3,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,LineWrapper,close,4,2,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,LineWrapper,flush,16,3,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,MethodSpec,16,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,lastParameterIsArray,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,emit,50,11,3
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,hasModifier,3,1,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,isConstructor,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,equals,6,4,1
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,hashCode,3,1,0
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpec,toString,11,1,0
