HashCommit, Date, Project Name, Package Name, Type Name, Design Smell, Cause of the Smell
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,CodeBlockTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FileReadingTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: temporaryFolder
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,FileWritingTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tmp; fs; fsRoot; filer
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,JavaFileTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,MethodSpecTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: compilation; elements; types
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Everything,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,HasAnnotation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ExtendsOthers,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,ExtendsIterableWithDefaultMethods,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TestGeneric,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Inner,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,Inner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,InnerGeneric,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,InnerGeneric,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,NestedNonGeneric,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,NestedNonGeneric,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TypesEclipseTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TypesEclipseTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: elements; types; compilation
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TypeSpecTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tacosPackage; donutsPackage; compilation
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TypeSpecTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 107 public methods
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TypesTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet-clone11,com.squareup.javapoet,TypesTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: compilation
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,AnnotationSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: type; members; type; members; builder
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,AnnotationSpec,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WildcardTypeName; CodeWriter; TypeSpec; CodeBlock; Builder; TypeName; ClassName; AnnotationSpec; Visitor; ParameterizedTypeName; ArrayTypeName; TypeVariableName; FieldSpec; MethodSpec; ParameterSpec
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ArrayTypeName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: componentType
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ClassName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: OBJECT; names; canonicalName
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,CodeBlock,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ParameterSpec; FieldSpec; MethodSpec; TypeSpec in method argToName
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ParameterSpec; FieldSpec; MethodSpec; TypeSpec in method argToName
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,CodeWriter,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: TypeSpec; AnnotationSpec; CodeBlock in method emitLiteral
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,CodeWriter,Insufficient Modularization,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 32 methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,FieldSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: type; name; javadoc; annotations; modifiers; initializer; type; name; javadoc; annotations; modifiers; initializer
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,JavaFile,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NULL_APPENDABLE; fileComment; packageName; typeSpec; skipJavaLangImports; staticImports; indent; lastModified; packageName; typeSpec; fileComment; staticImports; skipJavaLangImports; indent
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,JavaFile,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,MethodSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: CONSTRUCTOR; name; javadoc; annotations; modifiers; typeVariables; returnType; parameters; varargs; exceptions; code; defaultValue; name; javadoc; annotations; modifiers; typeVariables; returnType; parameters; exceptions; code; varargs; defaultValue
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,MethodSpec,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 43 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ParameterizedTypeName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: enclosingType; rawType; typeArguments
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ParameterSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; annotations; modifiers; type; type; name; annotations; modifiers
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: VOID; BOOLEAN; BYTE; SHORT; INT; LONG; CHAR; FLOAT; DOUBLE; OBJECT; BOXED_VOID; BOXED_BOOLEAN; BOXED_BYTE; BOXED_SHORT; BOXED_INT; BOXED_LONG; BOXED_CHAR; BOXED_FLOAT; BOXED_DOUBLE; keyword; annotations; cachedString
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeName,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: ArrayTypeName
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeName,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: kind; name; anonymousTypeArguments; javadoc; annotations; modifiers; typeVariables; superclass; superinterfaces; enumConstants; fieldSpecs; staticBlock; initializerBlock; methodSpecs; typeSpecs; originatingElements; implicitFieldModifiers; implicitMethodModifiers; implicitTypeModifiers; asMemberModifiers; kind; name; anonymousTypeArguments; javadoc; annotations; modifiers; typeVariables; superclass; superinterfaces; enumConstants; fieldSpecs; staticBlock; initializerBlock; methodSpecs; typeSpecs; originatingElements
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeSpec,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 43 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Builder,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 28 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeVariableName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: name; bounds
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,WildcardTypeName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: upperBounds; lowerBounds
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,AbstractTypesTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Parameterized,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Parameterized,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Recursive,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Recursive,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,AnnotationSpecTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,IsAnnotated,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: compilation
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ClassNameTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: compilationRule
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,OuterClass,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,InnerClass,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,InnerClass,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,CodeBlockTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,FileReadingTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: temporaryFolder
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,FileWritingTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tmp; fs; fsRoot; filer
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,JavaFileTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 29 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,MethodSpecTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: compilation; elements; types
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Everything,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,HasAnnotation,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ExtendsOthers,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,ExtendsIterableWithDefaultMethods,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TestGeneric,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Inner,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,Inner,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,InnerGeneric,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,InnerGeneric,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,NestedNonGeneric,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: 
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,NestedNonGeneric,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypesEclipseTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypesEclipseTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: elements; types; compilation
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeSpecTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: tacosPackage; donutsPackage; compilation
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypeSpecTest,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 107 public methods
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypesTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet-clone13,com.squareup.javapoet,TypesTest,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: compilation
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,AnnotationSpec,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: type; members; type; members; builder
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,AnnotationSpec,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WildcardTypeName; CodeWriter; TypeSpec; CodeBlock; Builder; TypeName; ClassName; AnnotationSpec; Visitor; ParameterizedTypeName; ArrayTypeName; TypeVariableName; CodeBlockJoiner; FieldSpec; MethodSpec; ParameterSpec
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,ArrayTypeName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: componentType
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,ClassName,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: OBJECT; names; canonicalName
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,CodeBlock,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: ParameterSpec; FieldSpec; MethodSpec; TypeSpec in method argToName
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,CodeBlock,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet-clone1,com.squareup.javapoet,Builder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
