HashCommit, Date, Project Name, Package Name, Type Name, NOF, NOPF, NOM, NOPM, LOC, WMC, NC, DIT, LCOM, FANIN, FANOUT, File path
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet,com.squareup.javapoet,TypesEclipseTest,3,1,11,8,80,16,0,1,0.5454545454545454,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypesEclipseTest.java
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet,com.squareup.javapoet,CompilationRule,2,0,9,8,71,14,0,0,0.4444444444444444,7,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypesEclipseTest.java
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet,com.squareup.javapoet,TypeSpecTest,3,1,110,107,692,111,0,0,0.41818181818181815,0,14,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeSpecTest.java
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet,com.squareup.javapoet,TypesTest,1,1,2,0,9,2,0,1,0.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypesTest.java
46913cd91914f2b30f3730390c96b8143c260a46,Thu Nov 10 03:43:04 CET 2016,javapoet,com.squareup.javapoet,UtilTest,0,0,4,2,48,4,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\UtilTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,AnnotationSpec,5,2,24,17,209,49,0,0,0.2916666666666667,16,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,2,0,5,3,45,11,0,0,0.8,8,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Visitor,1,0,6,4,28,7,0,0,0.0,1,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ArrayTypeName,1,1,11,6,49,11,0,1,0.18181818181818182,5,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ArrayTypeName.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ClassName,3,1,20,15,173,34,0,1,0.3,23,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ClassName.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,CodeBlock,6,0,26,18,254,59,0,0,0.4230769230769231,16,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,2,0,18,11,204,48,0,0,0.5,0,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,CodeWriter,15,0,32,19,378,92,0,0,0.0,14,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeWriter.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,FieldSpec,12,6,20,17,122,25,0,0,0.15,6,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\FieldSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,6,0,11,10,53,12,0,0,0.6363636363636364,0,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\FieldSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,JavaFile,14,4,26,23,200,39,0,0,0.34615384615384615,7,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\JavaFile.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,6,0,8,7,46,9,0,0,1.0,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\JavaFile.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,LineWrapper,7,0,5,0,81,13,0,0,0.0,2,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\LineWrapper.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,MethodSpec,23,11,47,43,346,69,0,0,0.0851063829787234,9,10,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\MethodSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,11,0,34,33,170,39,0,0,0.35294117647058826,0,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\MethodSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,NameAllocator,2,0,7,6,67,12,0,0,0.2857142857142857,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\NameAllocator.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ParameterizedTypeName,3,2,11,7,88,16,0,1,0.2727272727272727,8,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterizedTypeName.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ParameterSpec,8,4,20,15,119,27,0,0,0.2,6,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,4,0,8,7,42,10,0,0,0.625,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypeName,22,11,32,20,264,96,5,0,0.28125,24,9,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeName.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypeSpec,36,16,48,43,470,101,0,0,0.10416666666666667,10,11,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Builder,16,0,29,28,189,43,0,0,0.27586206896551724,0,9,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeSpec.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypeVariableName,2,2,17,11,118,23,0,1,0.29411764705882354,11,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\TypeVariableName.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Util,1,0,14,0,119,36,0,0,0.8571428571428571,18,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\Util.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,WildcardTypeName,2,2,13,8,73,18,0,1,0.38461538461538464,6,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\WildcardTypeName.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,AbstractTypesTest,1,0,33,29,180,33,2,0,0.42424242424242425,1,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Parameterized,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Recursive,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,DeclaredTypeAsErrorType,1,0,9,9,30,9,0,0,0.5555555555555556,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AbstractTypesTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,AnnotatedTypeNameTest,2,0,13,12,88,13,0,0,0.38461538461538464,0,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AnnotatedTypeNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,AnnotationSpecTest,0,0,12,1,29,12,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AnnotationSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,IsAnnotated,1,1,9,8,70,9,0,0,0.4444444444444444,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\AnnotationSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ClassNameTest,1,1,12,11,98,12,0,0,0.9166666666666666,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\ClassNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,OuterClass,0,0,0,0,4,0,0,0,-1.0,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\ClassNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,InnerClass,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\ClassNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,CodeBlockTest,0,0,30,30,236,30,0,0,-1.0,0,2,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\CodeBlockTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,FieldSpecTest,0,0,2,2,21,2,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\FieldSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,FileReadingTest,1,1,5,5,40,5,0,0,1.0,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\FileReadingTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,FileWritingTest,4,1,11,11,120,11,0,0,0.18181818181818182,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\FileWritingTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,JavaFileTest,0,0,30,29,128,30,0,0,-1.0,0,9,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\JavaFileTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,LineWrapperTest,0,0,10,10,111,10,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\LineWrapperTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,MethodSpecTest,3,1,18,15,171,20,0,0,0.6111111111111112,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\MethodSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Everything,0,0,1,0,3,1,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\MethodSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,HasAnnotation,0,0,1,1,3,1,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\MethodSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ExtendsOthers,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\MethodSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ExtendsIterableWithDefaultMethods,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\MethodSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,NameAllocatorTest,0,0,11,11,76,11,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\NameAllocatorTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,ParameterSpecTest,0,0,2,2,21,2,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\ParameterSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TestFiler,5,0,8,7,42,9,0,0,0.5,1,2,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TestFiler.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Source,1,0,2,1,12,3,0,0,0.0,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TestFiler.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypeNameTest,0,0,19,12,112,19,0,0,-1.0,0,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TestGeneric,0,0,0,0,8,0,0,0,-1.0,1,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,Inner,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,InnerGeneric,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,NestedNonGeneric,0,0,0,0,2,0,0,0,-1.0,0,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeNameTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypesEclipseTest,3,1,11,8,80,16,0,1,0.5454545454545454,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypesEclipseTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,CompilationRule,2,0,9,8,71,14,0,0,0.4444444444444444,7,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypesEclipseTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypeSpecTest,3,1,110,107,694,111,0,0,0.42727272727272725,0,14,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypeSpecTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,TypesTest,1,1,2,0,9,2,0,1,0.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\TypesTest.java
dfba6d7272931991e56b0d0ac4b969c17cd3f334,Sat May 13 15:09:14 CEST 2017,javapoet,com.squareup.javapoet,UtilTest,0,0,4,2,48,4,0,0,-1.0,0,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\test\java\com\squareup\javapoet\UtilTest.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,AnnotationSpec,5,2,24,17,209,49,0,0,0.2916666666666667,16,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Builder,2,0,5,3,45,11,0,0,0.8,9,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Visitor,1,0,6,4,28,7,0,0,0.0,1,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\AnnotationSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,ArrayTypeName,1,1,11,6,49,11,0,1,0.18181818181818182,5,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ArrayTypeName.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,ClassName,3,1,20,15,169,33,0,1,0.3,23,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ClassName.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,CodeBlock,9,0,35,23,310,70,0,0,0.3142857142857143,17,6,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Builder,2,0,20,13,210,50,0,0,0.5,0,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,CodeBlockJoiner,3,0,4,0,27,6,0,0,0.0,2,3,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeBlock.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,CodeWriter,15,0,32,19,382,93,0,0,0.0,14,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\CodeWriter.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,FieldSpec,12,6,20,17,122,25,0,0,0.15,6,8,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\FieldSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Builder,6,0,11,10,53,12,0,0,0.6363636363636364,0,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\FieldSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,JavaFile,14,4,26,23,200,39,0,0,0.34615384615384615,7,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\JavaFile.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Builder,6,0,8,7,46,9,0,0,1.0,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\JavaFile.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,LineWrapper,8,0,6,0,103,18,0,0,0.0,2,0,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\LineWrapper.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,MethodSpec,23,11,48,44,350,70,0,0,0.08333333333333333,9,10,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\MethodSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Builder,11,0,35,34,174,40,0,0,0.34285714285714286,0,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\MethodSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,NameAllocator,2,0,7,6,67,12,0,0,0.2857142857142857,2,1,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\NameAllocator.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,ParameterizedTypeName,3,2,11,7,88,16,0,1,0.2727272727272727,8,5,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterizedTypeName.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,ParameterSpec,8,4,20,15,119,27,0,0,0.2,6,7,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterSpec.java
a2f21df8124e71c5ee55614919b86bb1e3879a55,Sat Jan 27 05:32:23 CET 2018,javapoet,com.squareup.javapoet,Builder,4,0,8,7,42,10,0,0,0.625,0,4,C:\Users\Grazia\AppData\Local\Temp\RD-8032189847667731222\javapoet\src\main\java\com\squareup\javapoet\ParameterSpec.java
