NameTag ,HashCommit, Date, Project Name, Package Name, Type Name, Method Name, Implementation Smell, Cause of the Smell
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralTypeResolutionTest,testUnsupportedQueries,Long Statement,The length of the statement "assertEquals("public int java.lang.String.indexOf(java.lang.String) is not defined by a " + "supertype of java.util.ArrayList<java.lang.String>"`e.getMessage());" is 161.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralTypeResolutionTest,testUnsupportedQueries,Long Statement,The length of the statement "assertEquals("public java.lang.String(java.lang.String) does not construct " + "a supertype of java.util.ArrayList<java.lang.String>"`e.getMessage());" is 150.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralTypeResolutionTest,testUnsupportedQueries,Long Statement,The length of the statement "assertEquals("public java.lang.String(java.lang.String) does not construct " + "a supertype of java.util.ArrayList<java.lang.String>"`e.getMessage());" is 150.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralTypeResolutionTest,testGetSupertype,Long Statement,The length of the statement "assertEquals(Types.newParameterizedType(AbstractCollection.class`String.class)`listOfString.getSupertype(AbstractCollection.class).getType());" is 142.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralTypeResolutionTest,testGetSupertype,Long Statement,The length of the statement "assertEquals(newParameterizedType(AbstractCollection.class`ArrayList.class.getTypeParameters())`arrayListOfE.getSupertype(AbstractCollection.class).getType());" is 159.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralTypeResolutionTest,testGetSupertypeForArraysAsList,Long Statement,The length of the statement "assertEquals(newParameterizedType(AbstractCollection.class`anotherE)`type.getSupertype(AbstractCollection.class).getType());" is 124.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,ReflectionTest,testConstantBinding,Magic Number,The method contains a magic number: 5
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,ReflectionTest,testConstantBinding,Magic Number,The method contains a magic number: 5
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,ReflectionTest,configure,Magic Number,The method contains a magic number: 5
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,TypeLiteralInjectionTest,testInjectTypeLiteralWithRawTypes,Long Statement,The length of the statement "assertContains(expected.getMessage()`"Cannot inject a TypeLiteral of T"`"while locating com.google.inject.TypeLiteral<T>");" is 123.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,BinderTest,testProviderFromBinder,Empty catch clause,The method has an empty catch block.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,BinderTest,configure,Empty catch clause,The method has an empty catch block.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,BinderTest,testMissingBindings,Long Statement,The length of the statement "assertContains(e.getMessage()`"1) No implementation for java.lang.Runnable was bound."`"at " + getClass().getName()`"2) No implementation for " + Comparator.class.getName() + " was bound."`"at " + getClass().getName()`"3) No implementation for java.util.concurrent.Callable<java.lang.String> was bound."`"at " + getClass().getName()`"4) No implementation for java.util.Date annotated with @" + Named.class.getName() + "(value=date) was bound."`"at " + getClass().getName());" is 474.
snapshot20081123,1ace535ddbefba22db69224265a5882d5b1e4d1d,Thu Nov 27 12:14:59 CET 2008,guice,com.google.inject,BinderTest,testMissingBindings,Magic Number,The method contains a magic number: 4
